PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex,Cabin,Embarked
767.0,0.0,1.0,27.40782301749046,0.0,0.0,39.6,male,A10,C
768.0,0.0,3.0,30.5,0.0,0.0,7.75,female,A10,Q
769.0,0.0,3.0,41.98716943430572,1.0,0.0,24.15,male,A10,Q
770.0,0.0,3.0,32.0,0.0,0.0,8.3625,male,A10,S
771.0,0.0,3.0,24.0,0.0,0.0,9.5,male,A10,S
772.0,0.0,3.0,48.0,0.0,0.0,7.8542,male,A10,S
773.0,0.0,2.0,57.0,0.0,0.0,10.5,female,E77,S
774.0,0.0,3.0,34.44268783106809,0.0,0.0,7.225,male,A10,C
775.0,1.0,2.0,54.0,1.0,3.0,23.0,female,A10,S
776.0,0.0,3.0,18.0,0.0,0.0,7.75,male,A10,S
777.0,0.0,3.0,22.225451791592903,0.0,0.0,7.75,male,F38,Q
778.0,1.0,3.0,5.0,0.0,0.0,12.475,female,A10,S
779.0,0.0,3.0,17.895254393534973,0.0,0.0,7.7375,male,A10,Q
780.0,1.0,1.0,43.0,0.0,1.0,211.3375,female,B3,S
781.0,1.0,3.0,13.0,0.0,0.0,7.2292,female,A10,C
782.0,1.0,1.0,17.0,1.0,0.0,57.0,female,B20,S
783.0,0.0,1.0,29.0,0.0,0.0,30.0,male,D6,S
784.0,0.0,3.0,17.25103529362306,1.0,2.0,23.45,male,A10,S
785.0,0.0,3.0,25.0,0.0,0.0,7.05,male,A10,S
786.0,0.0,3.0,25.0,0.0,0.0,7.25,male,A10,S
787.0,1.0,3.0,18.0,0.0,0.0,7.4958,female,A10,S
788.0,0.0,3.0,8.0,4.0,1.0,29.125,male,A10,Q
789.0,1.0,3.0,1.0,1.0,2.0,20.575,male,A10,S
790.0,0.0,1.0,46.0,0.0,0.0,79.2,male,B82 B84,C
791.0,0.0,3.0,23.787356122041913,0.0,0.0,7.75,male,A10,Q
792.0,0.0,2.0,16.0,0.0,0.0,26.0,male,A10,S
793.0,0.0,3.0,37.950195914962606,8.0,2.0,69.55,female,A10,S
794.0,0.0,1.0,26.72659182326905,0.0,0.0,30.6958,male,A10,C
795.0,0.0,3.0,25.0,0.0,0.0,7.8958,male,A10,S
796.0,0.0,2.0,39.0,0.0,0.0,13.0,male,A10,S
797.0,1.0,1.0,49.0,0.0,0.0,25.9292,female,D17,S
798.0,1.0,3.0,31.0,0.0,0.0,8.6833,female,A10,S
799.0,0.0,3.0,30.0,0.0,0.0,7.2292,male,A10,C
800.0,0.0,3.0,30.0,1.0,1.0,24.15,female,A10,S
801.0,0.0,2.0,34.0,0.0,0.0,13.0,male,A10,S
802.0,1.0,2.0,31.0,1.0,1.0,26.25,female,A10,S
803.0,1.0,1.0,11.0,1.0,2.0,120.0,male,B96 B98,S
804.0,1.0,3.0,0.42,0.0,1.0,8.5167,male,A10,C
805.0,1.0,3.0,27.0,0.0,0.0,6.975,male,A10,S
806.0,0.0,3.0,31.0,0.0,0.0,7.775,male,A10,S
807.0,0.0,1.0,39.0,0.0,0.0,0.0,male,A36,S
808.0,0.0,3.0,18.0,0.0,0.0,7.775,female,A10,S
809.0,0.0,2.0,39.0,0.0,0.0,13.0,male,A10,S
810.0,1.0,1.0,33.0,1.0,0.0,53.1,female,E8,S
811.0,0.0,3.0,26.0,0.0,0.0,7.8875,male,A10,S
812.0,0.0,3.0,39.0,0.0,0.0,24.15,male,A10,S
813.0,0.0,2.0,35.0,0.0,0.0,10.5,male,A10,S
814.0,0.0,3.0,6.0,4.0,2.0,31.275,female,A10,S
815.0,0.0,3.0,30.5,0.0,0.0,8.05,male,A10,S
816.0,0.0,1.0,35.24318286630799,0.0,0.0,0.0,male,B102,S
817.0,0.0,3.0,23.0,0.0,0.0,7.925,female,A10,S
818.0,0.0,2.0,31.0,1.0,1.0,37.0042,male,A10,C
819.0,0.0,3.0,43.0,0.0,0.0,6.45,male,A10,S
820.0,0.0,3.0,10.0,3.0,2.0,27.9,male,A10,S
821.0,1.0,1.0,52.0,1.0,1.0,93.5,female,B69,S
822.0,1.0,3.0,27.0,0.0,0.0,8.6625,male,A10,S
823.0,0.0,1.0,38.0,0.0,0.0,0.0,male,A10,S
824.0,1.0,3.0,27.0,0.0,1.0,12.475,female,E121,S
825.0,0.0,3.0,2.0,4.0,1.0,39.6875,male,A10,S
826.0,0.0,3.0,30.552275216271887,0.0,0.0,6.95,male,A10,Q
827.0,0.0,3.0,22.216683726408245,0.0,0.0,56.4958,male,A10,S
828.0,1.0,2.0,1.0,0.0,2.0,37.0042,male,A10,C
829.0,1.0,3.0,21.95238815040451,0.0,0.0,7.75,male,A10,Q
830.0,1.0,1.0,62.0,0.0,0.0,80.0,female,B28,C
831.0,1.0,3.0,15.0,1.0,0.0,14.4542,female,A10,C
832.0,1.0,2.0,0.83,1.0,1.0,18.75,male,A10,S
833.0,0.0,3.0,21.107236482944394,0.0,0.0,7.2292,male,A10,C
834.0,0.0,3.0,23.0,0.0,0.0,7.8542,male,A10,S
835.0,0.0,3.0,18.0,0.0,0.0,8.3,male,A10,S
836.0,1.0,1.0,39.0,1.0,1.0,83.1583,female,E49,C
837.0,0.0,3.0,21.0,0.0,0.0,8.6625,male,A10,S
838.0,0.0,3.0,20.492903726725142,0.0,0.0,8.05,male,A10,S
839.0,1.0,3.0,32.0,0.0,0.0,56.4958,male,A10,S
840.0,1.0,1.0,25.119414989731954,0.0,0.0,29.7,male,C47,C
841.0,0.0,3.0,20.0,0.0,0.0,7.925,male,A10,S
842.0,0.0,2.0,16.0,0.0,0.0,10.5,male,A10,S
843.0,1.0,1.0,30.0,0.0,0.0,31.0,female,A10,C
844.0,0.0,3.0,34.5,0.0,0.0,6.4375,male,A10,C
845.0,0.0,3.0,17.0,0.0,0.0,8.6625,male,A10,S
846.0,0.0,3.0,42.0,0.0,0.0,7.55,male,A10,S
847.0,0.0,3.0,41.37274867987037,8.0,2.0,69.55,male,A10,S
848.0,0.0,3.0,35.0,0.0,0.0,7.8958,male,A10,C
849.0,0.0,2.0,28.0,0.0,1.0,33.0,male,A10,S
850.0,1.0,1.0,46.94362078057693,1.0,0.0,89.1042,female,C92,C
851.0,0.0,3.0,4.0,4.0,2.0,31.275,male,A10,S
852.0,0.0,3.0,74.0,0.0,0.0,7.775,male,A10,S
853.0,0.0,3.0,9.0,1.0,1.0,15.2458,female,A10,C
854.0,1.0,1.0,16.0,0.0,1.0,39.4,female,D28,S
855.0,0.0,2.0,44.0,1.0,0.0,26.0,female,A10,S
856.0,1.0,3.0,18.0,0.0,1.0,9.35,female,A10,S
857.0,1.0,1.0,45.0,1.0,1.0,164.8667,female,A10,S
858.0,1.0,1.0,51.0,0.0,0.0,26.55,male,E17,S
859.0,1.0,3.0,24.0,0.0,3.0,19.2583,female,A10,C
860.0,0.0,3.0,29.78060608942766,0.0,0.0,7.2292,male,A10,C
861.0,0.0,3.0,41.0,2.0,0.0,14.1083,male,A10,S
862.0,0.0,2.0,21.0,1.0,0.0,11.5,male,A10,S
863.0,1.0,1.0,48.0,0.0,0.0,25.9292,female,D17,S
864.0,0.0,3.0,42.08812458758516,8.0,2.0,69.55,female,A10,S
865.0,0.0,2.0,24.0,0.0,0.0,13.0,male,A10,S
866.0,1.0,2.0,42.0,0.0,0.0,13.0,female,A10,S
867.0,1.0,2.0,27.0,1.0,0.0,13.8583,female,A10,C
868.0,0.0,1.0,31.0,0.0,0.0,50.4958,male,A24,S
869.0,0.0,3.0,21.421102303866245,0.0,0.0,9.5,male,A10,S
870.0,1.0,3.0,4.0,1.0,1.0,11.1333,male,A10,S
871.0,0.0,3.0,26.0,0.0,0.0,7.8958,male,A10,S
872.0,1.0,1.0,47.0,1.0,1.0,52.5542,female,D35,S
873.0,0.0,1.0,33.0,0.0,0.0,5.0,male,B51 B53 B55,S
874.0,0.0,3.0,47.0,0.0,0.0,9.0,male,A10,S
875.0,1.0,2.0,28.0,1.0,0.0,24.0,female,A10,C
876.0,1.0,3.0,15.0,0.0,0.0,7.225,female,A10,C
877.0,0.0,3.0,20.0,0.0,0.0,9.8458,male,A10,S
878.0,0.0,3.0,19.0,0.0,0.0,7.8958,male,A10,S
879.0,0.0,3.0,20.132605414763372,0.0,0.0,7.8958,male,A10,S
880.0,1.0,1.0,56.0,0.0,1.0,83.1583,female,C50,C
881.0,1.0,2.0,25.0,0.0,1.0,26.0,female,A10,S
882.0,0.0,3.0,33.0,0.0,0.0,7.8958,male,A10,S
883.0,0.0,3.0,22.0,0.0,0.0,10.5167,female,A10,S
884.0,0.0,2.0,28.0,0.0,0.0,10.5,male,A10,S
885.0,0.0,3.0,25.0,0.0,0.0,7.05,male,A10,S
886.0,0.0,3.0,39.0,0.0,5.0,29.125,female,A10,Q
887.0,0.0,2.0,27.0,0.0,0.0,13.0,male,A10,S
888.0,1.0,1.0,19.0,0.0,0.0,30.0,female,B42,S
889.0,0.0,3.0,27.475887229552267,1.0,2.0,23.45,female,A10,S
890.0,1.0,1.0,26.0,0.0,0.0,30.0,male,C148,C
891.0,0.0,3.0,32.0,0.0,0.0,7.75,male,A10,Q
